role,route,http_code,state
FINANCE_ADMIN,/resources,000,TIMEOUT
FINANCE_ADMIN,/reports,000,TIMEOUT
FINANCE_ADMIN,/analytics,000,TIMEOUT
FINANCE_ADMIN,/predictive-analytics,000,TIMEOUT
FINANCE_ADMIN,/admin,000,TIMEOUT
FINANCE_ADMIN,/admin/roles,000,TIMEOUT
FINANCE_ADMIN,/admin/permissions,000,TIMEOUT
FINANCE_ADMIN,/admin/holidays,000,TIMEOUT
FINANCE_ADMIN,/admin/office-locations,000,TIMEOUT
FINANCE_ADMIN,/admin/custom-fields,000,TIMEOUT
FINANCE_ADMIN,/workflows,000,TIMEOUT
FINANCE_ADMIN,/helpdesk,000,TIMEOUT
FINANCE_ADMIN,/settings,000,TIMEOUT
FINANCE_ADMIN,/import-export,000,TIMEOUT
FINANCE_ADMIN,/recruitment,000,TIMEOUT
FINANCE_ADMIN,/recruitment/candidates,000,TIMEOUT
FINANCE_ADMIN,/recruitment/pipeline,000,TIMEOUT
FINANCE_ADMIN,/onboarding,000,TIMEOUT
FINANCE_ADMIN,/offboarding,000,TIMEOUT
FINANCE_ADMIN,/preboarding,000,TIMEOUT
FINANCE_ADMIN,/careers,000,TIMEOUT
FINANCE_ADMIN,/referrals,000,TIMEOUT
FINANCE_ADMIN,/performance,000,TIMEOUT
FINANCE_ADMIN,/performance/okr,000,TIMEOUT
FINANCE_ADMIN,/performance/360-feedback,000,TIMEOUT
FINANCE_ADMIN,/training,000,TIMEOUT
FINANCE_ADMIN,/learning,000,TIMEOUT
FINANCE_ADMIN,/recognition,000,TIMEOUT
FINANCE_ADMIN,/surveys,000,TIMEOUT
FINANCE_ADMIN,/wellness,000,TIMEOUT
